CHKP LOAD-in
FileName set to saasim.properties
ConfigurationUtils.locate(): base is null, name is saasim.properties
Could not locate file saasim.properties at null: no protocol: saasim.properties
Loading configuration from the path saasim.properties
Base path set to file:///Users/ricardo/Documents/git/SaaSim/saasim.properties
CHKP LOAD-out
STAT-STATIC 28980000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 29040000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 29100000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 29160000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 29220000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 29280000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 29340000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 29400000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 29460000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 29520000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 29580000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 29640000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 29700000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 29760000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 29820000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 29880000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 29940000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 30000000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 30060000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 30120000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 30180000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 30240000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 30300000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 30360000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 30420000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 30480000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 30540000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 30600000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 30660000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 30720000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 30780000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 30840000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 30900000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 30960000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 31020000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 31080000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 31140000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 31200000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 31260000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 31320000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 31380000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 31440000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 31500000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 31560000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 31620000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 31680000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 31740000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 31800000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 31860000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 31920000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 31980000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 32040000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 32100000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 32160000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 32220000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 32280000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 32340000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 32400000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 32460000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 32520000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 32580000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 32640000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 32700000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 32760000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 32820000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 32880000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 32940000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 33000000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 33060000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 33120000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 33180000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 33240000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 33300000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 33360000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 33420000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 33480000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 33540000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 33600000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 33660000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 33720000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 33780000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 33840000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 33900000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 33960000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 34020000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 34080000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 34140000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 34200000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 34260000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 34320000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 34380000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 34440000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 34500000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
